SampleID	cluster	bodymass	host_scientific_name	digestive_habitat_type	diet	surrounding_habitat	host_order	host_kingdom	host_phylum	host_class	host_family	host_genus	collection_timestamp	country	elevation_m	microbial_habitat_type	internal_habitat_type	exterl_habitat_type	additional_microbial_habitat_info	lifestage	captive_wild	sampling_month	trophic_diet	preservation_method	extraction_method	biogeo_realm	PD_whole_tree	chao1	shannon	simpson	observed_otus	host_phylogeny_nDMSproxy	latitiude	longitude	Site_ID	Bio1_2_5min	Bio2_2_5min	Bio3_2_5min	Bio4_2_5min	Bio5_2_5min	Bio6_2_5min	Bio7_2_5min	Bio8_2_5min	Bio9_2_5min	Bio10_2_5min	Bio11_2_5min	Bio12_2_5min	Bio13_2_5min	Bio14_2_5min	Bio15_2_5min	Bio16_2_5min	Bio17_2_5min	Bio18_2_5min	Bio19_2_5min	Vegetation_density	terrain_complexity	NDVI_Modis_1_mar.2018	Immune_Complexity_Ordinal	Immune_Complexity_Binary
#q2:types	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical	categorical
MVB2015-2042	1		physalaemus cuvieri	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	leptodactylidae	physalaemus		brazil	649	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	44.01295	269.0833333	6.719300812	0.98385	202	-0.292	-22.32618	-47.712576	28	20.37649398	11.38157277	59.73439346	245.8254885	29.39629654	10.3428171	19.05347944	22.89311922	17.07098461	22.92083002	17.07098461	1314.371205	249.8030309	22.01748114	73.69731854	664.4169006	81.29098514	612.2277394	81.29098514	0	2556.909912	221	7	Adaptive
MVB2015-2032	1		physalaemus cuvieri	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	leptodactylidae	physalaemus		brazil	649	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	26.36458	143	4.652877905	0.918364	102	-0.292	-22.32618	-47.712576	28	20.37649398	11.38157277	59.73439346	245.8254885	29.39629654	10.3428171	19.05347944	22.89311922	17.07098461	22.92083002	17.07098461	1314.371205	249.8030309	22.01748114	73.69731854	664.4169006	81.29098514	612.2277394	81.29098514	0	2556.909912	221	7	Adaptive
MVB2015-2084	1		physalaemus cuvieri	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	leptodactylidae	physalaemus		brazil	649	internal	digestive-associated		gastrointestinal tract	juvenile_pupae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	21.10996	70	3.845221093	0.839662	62	-0.292	-22.32618	-47.712576	28	20.37649398	11.38157277	59.73439346	245.8254885	29.39629654	10.3428171	19.05347944	22.89311922	17.07098461	22.92083002	17.07098461	1314.371205	249.8030309	22.01748114	73.69731854	664.4169006	81.29098514	612.2277394	81.29098514	0	2556.909912	221	7	Adaptive
MVB2015-2026	1		physalaemus cuvieri	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	leptodactylidae	physalaemus		brazil	649	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	40.11622	276.2758621	6.650283128	0.983284	193	-0.292	-22.32618	-47.712576	28	20.37649398	11.38157277	59.73439346	245.8254885	29.39629654	10.3428171	19.05347944	22.89311922	17.07098461	22.92083002	17.07098461	1314.371205	249.8030309	22.01748114	73.69731854	664.4169006	81.29098514	612.2277394	81.29098514	0	2556.909912	221	7	Adaptive
MVB2015-2012	1		scinax fuscovarius	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	649	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	30.63578	177.5652174	3.59171007	0.743332	113	-0.293	-22.32618	-47.712576	28	20.37649398	11.38157277	59.73439346	245.8254885	29.39629654	10.3428171	19.05347944	22.89311922	17.07098461	22.92083002	17.07098461	1314.371205	249.8030309	22.01748114	73.69731854	664.4169006	81.29098514	612.2277394	81.29098514	0	2556.909912	221	7	Adaptive
MVB2015-2006	1		scinax fuscovarius	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	649	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	23.95619	157.5	2.53881023	0.587556	75	-0.293	-22.32618	-47.712576	28	20.37649398	11.38157277	59.73439346	245.8254885	29.39629654	10.3428171	19.05347944	22.89311922	17.07098461	22.92083002	17.07098461	1314.371205	249.8030309	22.01748114	73.69731854	664.4169006	81.29098514	612.2277394	81.29098514	0	2556.909912	221	7	Adaptive
MVB2015-2008	1		scinax fuscovarius	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	649	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	16.74616	54.36363636	2.181263899	0.64519	42	-0.293	-22.32618	-47.712576	28	20.37649398	11.38157277	59.73439346	245.8254885	29.39629654	10.3428171	19.05347944	22.89311922	17.07098461	22.92083002	17.07098461	1314.371205	249.8030309	22.01748114	73.69731854	664.4169006	81.29098514	612.2277394	81.29098514	0	2556.909912	221	7	Adaptive
MVB2015-2010	1		scinax fuscovarius	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	649	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	41.47522	261.3125	6.458185075	0.977406	188	-0.293	-22.32618	-47.712576	28	20.37649398	11.38157277	59.73439346	245.8254885	29.39629654	10.3428171	19.05347944	22.89311922	17.07098461	22.92083002	17.07098461	1314.371205	249.8030309	22.01748114	73.69731854	664.4169006	81.29098514	612.2277394	81.29098514	0	2556.909912	221	7	Adaptive
MVB2015-2258	2		scinax hayii	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	26.33458	113.2307692	4.748382162	0.932734	82	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-2289	2		scinax hayii	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	17.15855	63.16666667	3.147840095	0.716026	54	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-5141	2		scinax hayii	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	25.57922	138.25	3.04607028	0.63753	87	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-4974	1		scinax hayii	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	25.4815	112.5	4.573462785	0.911974	97	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-5112	2		scinax littoralis	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	18.07356	45.875	1.437975895	0.315372	39	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-5114	1		scinax littoralis	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	14.40499	37	1.676887798	0.565214	26	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-5115	4		scinax littoralis	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	18.9917	41	2.548912964	0.642666	35	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-2294	1		scinax littoralis	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	22.16704	55	3.890405134	0.87921	50	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-5116	2		scinax trapicheroi	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	hylidae	scinax		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	17.81883	60	3.638776141	0.87497	45	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-4934	1		thoropa taophora	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	cycloramphidae	thoropa		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	25.31502	108.1111111	3.92159191	0.828438	72	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-4932	1		thoropa taophora	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	cycloramphidae	thoropa		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	14.36912	41.11111111	1.422820766	0.406984	31	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-2268	1		thoropa taophora	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	cycloramphidae	thoropa		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	23.93777	120.0666667	4.270063688	0.858938	87	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-2266	2		thoropa taophora	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	cycloramphidae	thoropa		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	23.52866	89.36363636	4.929920583	0.941376	77	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-2264	2		thoropa taophora	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	cycloramphidae	thoropa		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	19.07704	84	3.052942893	0.721294	51	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-2260	2		thoropa taophora	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	cycloramphidae	thoropa		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	22.58976	98.66666667	3.997079683	0.791668	73	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
MVB2015-2262	1		thoropa taophora	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	cycloramphidae	thoropa		brazil	30	internal	digestive-associated		gastrointestinal tract	larvae	wild	april	3	direct_freeze	DNeasy Powersoil	neotropic	20.83069	74	3.756630945	0.851434	62	-0.292	-23.457134	-45.051457	25	22.09334487	8.458749795	53.06209122	244.8854224	30.38089365	14.44274687	15.93814678	24.92665787	19.16694514	25.19181356	19.16694514	2504.407009	316.9454008	97.31711668	42.19941468	937.6394138	306.3992654	930.0534403	306.3992654	10	4979.729981	247	7	Adaptive
Tad.I.073	1		boophis sp	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	mantellidae	boophis	1/11/2014	madagascar	872	internal	digestive-associated		gastrointestinal tract	larvae	wild	november	3	direct_freeze	DNeasy Powersoil	afrotropic	48.41707	472.4716981	6.449851252	0.960602	270	-0.293	-24.56624	46.959209	23	23.15707635	12.9146247	63.59952739	269.3605679	32.94620914	12.6423561	20.30385305	26.07754023	20.12235677	26.07772201	19.54783372	1285.462753	213.4446528	36.5773656	59.19165047	581.41702	143.5735928	581.293076	176.3186304	35	10728.5	226	7	Adaptive
Tad.I.001	2		boophis sp	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	mantellidae	boophis	1/11/2014	madagascar	872	internal	digestive-associated		gastrointestinal tract	larvae	wild	november	3	direct_freeze	DNeasy Powersoil	afrotropic	42.36716	316.8857143	5.770338481	0.947206	192	-0.293	-24.56624	46.959209	23	23.15707635	12.9146247	63.59952739	269.3605679	32.94620914	12.6423561	20.30385305	26.07754023	20.12235677	26.07772201	19.54783372	1285.462753	213.4446528	36.5773656	59.19165047	581.41702	143.5735928	581.293076	176.3186304	35	10728.5	226	7	Adaptive
Tad.I.041	2		boophis sp	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	mantellidae	boophis	1/11/2014	madagascar	872	internal	digestive-associated		gastrointestinal tract	larvae	wild	november	3	direct_freeze	DNeasy Powersoil	afrotropic	48.34049	530.6875	6.383528635	0.963204	269	-0.293	-24.56624	46.959209	23	23.15707635	12.9146247	63.59952739	269.3605679	32.94620914	12.6423561	20.30385305	26.07754023	20.12235677	26.07772201	19.54783372	1285.462753	213.4446528	36.5773656	59.19165047	581.41702	143.5735928	581.293076	176.3186304	35	10728.5	226	7	Adaptive
Tad.I.056	2		boophis sp	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	mantellidae	boophis	1/11/2014	madagascar	872	internal	digestive-associated		gastrointestinal tract	larvae	wild	november	3	direct_freeze	DNeasy Powersoil	afrotropic	52.45474	469.8813559	6.654517274	0.97055	283	-0.293	-24.56624	46.959209	23	23.15707635	12.9146247	63.59952739	269.3605679	32.94620914	12.6423561	20.30385305	26.07754023	20.12235677	26.07772201	19.54783372	1285.462753	213.4446528	36.5773656	59.19165047	581.41702	143.5735928	581.293076	176.3186304	35	10728.5	226	7	Adaptive
Tad.I.010	1		boophis sp	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	mantellidae	boophis	1/11/2014	madagascar	872	internal	digestive-associated		gastrointestinal tract	larvae	wild	november	3	direct_freeze	DNeasy Powersoil	afrotropic	41.3406	316.0714286	5.931837626	0.933208	212	-0.293	-24.56624	46.959209	23	23.15707635	12.9146247	63.59952739	269.3605679	32.94620914	12.6423561	20.30385305	26.07754023	20.12235677	26.07772201	19.54783372	1285.462753	213.4446528	36.5773656	59.19165047	581.41702	143.5735928	581.293076	176.3186304	35	10728.5	226	7	Adaptive
Tad.I.002	1		boophis sp	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	mantellidae	boophis	1/11/2014	madagascar	872	internal	digestive-associated		gastrointestinal tract	larvae	wild	november	3	direct_freeze	DNeasy Powersoil	afrotropic	47.07754	460.8867925	6.783840124	0.97514	272	-0.293	-24.56624	46.959209	23	23.15707635	12.9146247	63.59952739	269.3605679	32.94620914	12.6423561	20.30385305	26.07754023	20.12235677	26.07772201	19.54783372	1285.462753	213.4446528	36.5773656	59.19165047	581.41702	143.5735928	581.293076	176.3186304	35	10728.5	226	7	Adaptive
Tad.I.014	1		boophis sp	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	mantellidae	boophis	1/11/2014	madagascar	872	internal	digestive-associated		gastrointestinal tract	larvae	wild	november	3	direct_freeze	DNeasy Powersoil	afrotropic	42.88563	349.1219512	6.153868718	0.954398	221	-0.293	-24.56624	46.959209	23	23.15707635	12.9146247	63.59952739	269.3605679	32.94620914	12.6423561	20.30385305	26.07754023	20.12235677	26.07772201	19.54783372	1285.462753	213.4446528	36.5773656	59.19165047	581.41702	143.5735928	581.293076	176.3186304	35	10728.5	226	7	Adaptive
Tad.I.061	1		boophis sp	intestine	carnivore	freshwater	anura	animalia	chordata	amphibia	mantellidae	boophis	1/11/2014	madagascar	872	internal	digestive-associated		gastrointestinal tract	larvae	wild	november	3	direct_freeze	DNeasy Powersoil	afrotropic	45.23894	441.3333333	5.772456355	0.946436	223	-0.293	-24.56624	46.959209	23	23.15707635	12.9146247	63.59952739	269.3605679	32.94620914	12.6423561	20.30385305	26.07754023	20.12235677	26.07772201	19.54783372	1285.462753	213.4446528	36.5773656	59.19165047	581.41702	143.5735928	581.293076	176.3186304	35	10728.5	226	7	Adaptive
